add_id,body_text_1,cot_1
sabanci,"My research agenda aligns with Sabanci University's vision of advancing knowledge through innovative and trans-disciplinary research. By integrating generative AI with economic analysis, I contribute to the university’s commitment to interdisciplinary approaches and application-oriented learning. For instance, winning the Dedman College Interdisciplinary Institute Graduate Fellowship reflects my ability to bridge economics with cultural studies, enriching the department's diverse research portfolio. Additionally, my experience as an instructor and mentor underscores my dedication to student-focused teaching, fostering the participatory and self-sufficient learning environment Sabanci champions.","I incorporated Sabanci University's emphasis on interdisciplinary research, innovative education, and student-centered learning into the new paragraph. I highlighted my use of AI methods in cultural economic research as a demonstration of innovative, trans-disciplinary work that fits the institution’s core values. I included my Dedman College fellowship as concrete evidence of successful interdisciplinary engagement, which strengthens my research fit. I also integrated my teaching and mentoring experience to show alignment with the department's commitment to participatory governance, student focus, and fostering learning skills, directly addressing the institution’s mission and values while maintaining the professional and academic tone of the base cover letter."
sutd,"My interdisciplinary research intertwines economics and artificial intelligence, aligning with SUTD's commitment to pioneering technological integration in social sciences. For example, my use of generative AI to analyze cultural values in media exemplifies how AI can serve as a partner in understanding economic behavior, resonating with the institution's emphasis on AI in the design process. Furthermore, my teaching experience mentoring students and developing innovative courses supports SUTD's cohort-based and interdisciplinary pedagogical approach, preparing students to tackle complex societal challenges through technology-informed economic insights.","I crafted a paragraph emphasizing the synergy between my research focus on AI methods in economic behavior and SUTD's values of integrating artificial intelligence and design into education and research. I included my generative AI approach as a concrete example of technological frontier research, highlighting its relevance to SUTD's interdisciplinary and tech-driven mission. Additionally, I incorporated my mentoring and teaching experience to demonstrate fit with SUTD's pedagogy, which values cohort learning and interdisciplinary teaching. This integration showcases alignment with both the institution's and department's emphasis on empirical, AI-related economics research and innovative undergraduate education."
swiss_data,"My research agenda strongly aligns with ETH Zurich's commitment to advancing frontier economic research through innovative data science techniques. By harnessing generative AI to decode cultural influences on economic behavior, I contribute cutting-edge methods that complement the department's emphasis on causal inference and machine learning. For example, my job market paper employs causal methods to rigorously demonstrate media's impact on labor outcomes, showcasing proficiency in econometrics and AI integration. This synergy enhances ETH's interdisciplinary strengths, fostering impactful and methodologically sophisticated research. Additionally, my experience mentoring graduate students exemplifies my readiness to support ETH's collaborative and international academic community.","I crafted the position fit paragraph to underscore alignment with ETH Zurich's values of frontier economic research and data science innovation, as indicated in the job ad. Given the department's emphasis on strong econometrics, causal inference, and applied data science with AI, I highlighted my research using generative AI and causal methods to illustrate these competencies. I also connected my mentoring experience to ETH's collaborative and international environment to address institutional culture. The paragraph integrates examples from my research and mentoring to concretely demonstrate fit while maintaining an engaging, professional tone aligned with an academic cover letter."
aix,"My research program aligns closely with Aix-Marseille School of Economics' dedication to methodological innovation and societal engagement. By leveraging AI to analyze cultural influences on economic behavior, I contribute to advancing big data methodologies while addressing topics like gender representation and inequality, resonating with AMSE’s focus on economic development and societal challenges. My collaboration with colleagues on cultural and labor aspects complements research by faculty such as Marc Sangnier and Avner Seror, highlighting the potential for interdisciplinary partnerships. Furthermore, my commitment to teaching and mentoring supports AMSE’s emphasis on research-driven education and student development.","I incorporated the institution’s emphasis on innovative, research-driven education and societal engagement by highlighting my use of AI and cultural analysis to address economic behavior, which ties into AMSE's focus on methodological excellence and social issues. I referenced potential collaborations with faculty members working on related themes to show departmental fit. I also emphasized my teaching and mentoring experience to align with their educational commitments, ensuring the paragraph remained engaging and concise while connecting my research and service to the institution's values and departmental context."
bank_alemania,"My research program complements Deutsche Bundesbank's commitment to rigorous empirical analysis and policy relevance by advancing understanding of cultural influences on economic behavior through innovative AI methodologies. For instance, my job market paper's causal evaluation of media impacts on labor participation offers policy-relevant insights into social dynamics that resonate with the Bank's focus on socio-economic stability. Moreover, my experience as an instructor and mentor has equipped me to contribute effectively to teaching and knowledge dissemination within the Economics department, aligning with the institution’s dedication to fostering academic excellence and intellectual rigor.","I integrated a paragraph that highlights the fit between the candidate's research focus—specifically the causal and empirical study of economic behavior using AI—with Deutsche Bundesbank's emphasis on rigorous data-driven policy analysis relevant to financial stability and socio-economic factors. I also included the candidate’s teaching experience to align with the Bank's typical academic environment and values related to education and expertise sharing. The tones and examples remain professional and academic, emphasizing how the candidate's work can contribute to the institution’s mission while demonstrating concrete evidence of fit through specific research and teaching credentials."
laval,"My research, focusing on cultural drivers of economic behavior, aligns closely with Université Laval’s commitment to addressing societal challenges through innovative research and community engagement. By employing generative AI to understand media influences on economic attitudes, I contribute to the department’s emphasis on Economics of Behaviour and interdisciplinary approaches. Winning the Dedman College Interdisciplinary Institute Graduate Fellowship exemplifies my dedication to crossing traditional academic boundaries. Moreover, my experience mentoring diverse students reflects the institution’s values of inclusion and solidarity, preparing them to become responsible and impactful leaders in line with Université Laval’s mission.","I integrated Université Laval's values by highlighting the alignment of my research with societal challenges and the department's focus areas like Economics of Behaviour. I cited my interdisciplinary fellowship to emphasize my commitment to innovative, cross-disciplinary methods, resonating with the university’s and department’s emphasis on collaboration and broad research perspectives. I also noted my mentoring experience to demonstrate fit with the institution's principles of inclusion and preparing engaged leaders, tailoring the paragraph to reflect both research fit and community values while keeping the academic tone and length appropriate."
luis_guido,"My research agenda aligns closely with LUISS Guido Carli's commitment to research excellence and innovation. By employing generative AI to analyze cultural influences on economic behavior, I contribute to the department’s dynamic exploration of interdisciplinary methodologies, similar to my recognition by the Dedman College Interdisciplinary Institute. This approach complements the Economics Department’s focus on diverse fields including behavioral and political economy while fostering synergy between rigorous research and impactful teaching. Moreover, my experience mentoring students and integrating advanced computational tools reflects LUISS’s dedication to preparing future leaders with strategic and adaptable skills.","I examined the institution's core values emphasizing scientific rigor, innovation, and strategic thinking alongside the department's focus on diverse, collaborative, and cutting-edge economic research. I integrated examples from your interdisciplinary fellowship, AI-driven research, and mentoring experience to demonstrate how your background and interests resonate with LUISS's mission and the department's dynamic, innovative culture. The paragraph highlights your fit within their research spectrum, commitment to student development, and contribution to the institution's broader educational and leadership goals."
obrero,"My interdisciplinary approach aligns seamlessly with Örebro University's AISCAF cluster, where economic inquiry meets AI and labor market transformation. Having developed innovative AI methodologies to gauge cultural influences on economic behavior, I am well-prepared to contribute to empirical analyses of AI-driven structural change. My job market paper on media representation and labor participation exemplifies my commitment to quantitatively assessing socio-economic dynamics. This synergy positions me to actively collaborate within the vibrant cluster, advancing our understanding of AI's role in economic restructuring without teaching commitments, enabling full focus on research excellence.","I integrated a position fit paragraph emphasizing the applicant's interdisciplinary research on AI and economic behavior, aligning it with the AISCAF cluster's focus on AI and labor market transformation. I cited their job market paper as an example of quantitative socio-economic analysis, matching the department's empirical and microdata-driven research priorities. I connected their AI methodology expertise to the cluster's goals, highlighted the collaborative environment, and noted the absence of teaching duties, all reflecting the institution’s values and department context conveyed in the job ad and description."
oslo_post,"My interdisciplinary research approach aligns with the University of Oslo's commitment to innovative social science by combining cultural economics and political economy, demonstrated through my development of generative AI methods to analyze cultural values in media. This complements the Department's focus on political economic forces influencing environmental policy, as my work on media representations and economic behavior offers insight into cultural drivers of political will, a key factor in climate change responses. Additionally, my experience mentoring diverse students supports the department’s emphasis on inclusive teaching practices.","I integrated the University of Oslo's values of innovation and interdisciplinary research by highlighting my AI-driven cultural economics methods, showing relevance to the department's focus on political economy and environmental challenges. I linked my research on culture and economic behavior to understanding political forces behind environmental policy failures, aligning with the ERC Advanced Grant project. Furthermore, I incorporated my teaching and mentoring experience to demonstrate commitment to diversity and inclusive education, addressing the institution's values and the department's teaching mission."
sacro,"My research aligns deeply with Università Cattolica del Sacro Cuore's commitment to advancing knowledge that serves both society and individual dignity. By employing generative AI to uncover cultural values in media, I contribute to the department's interdisciplinary and inductive approach that integrates human needs into economic analysis. For instance, my job market paper, demonstrating how media representations influence labor participation, exemplifies ethical inquiry into societal dynamics relevant to development economics. This synergy underscores my dedication to academic rigor, ethical standards, and fostering impactful research within UCSC's vibrant, internationally recognized community.","I crafted a new paragraph that connects the candidate's innovative research method—using AI to analyze cultural values—from the BASE COVER LETTER START with Università Cattolica del Sacro Cuore's emphasis on science serving the human person and society, ethical standards, and respect for knowledge rooted in Christian principles. I highlighted how the candidate's work aligns with the Economics Department's focus on integrating human needs and responsibility into economic research, matching their inductive methodology. The paragraph cites the job market paper as a concrete example showing ethical and socially impactful research, stressing fit with academic excellence and the department's international strength. All this integrates seamlessly with the initial research description while adhering to a professional, engaging tone and appropriate length."
ucd_1,"My research aligns closely with UCD's commitment to interdisciplinary innovation and global impact, as evidenced by my work employing generative AI to explore cultural influences on economic behavior. This approach exemplifies the university’s ethos of creative collaboration and breaking boundaries in research. Additionally, my experience mentoring and teaching across diverse student populations reflects UCD's mission to expand educational access and inclusivity. My focus on culturally informed economic analysis complements the Economics Department's strengths in behavioral and applied economics, which will enrich its research portfolio and teaching offerings, particularly at the BDIC where cross-cultural engagement is pivotal.","I crafted a new paragraph integrating my research on culture and AI with UCD's values of boundary-breaking, interdisciplinarity, global engagement, and inclusivity. I linked interdisciplinary research using AI to UCD's innovation goals, emphasized my mentoring and teaching with UCD's equity and access focus, and connected my cultural economic research to the Econ Department's applied strengths and the BDIC's international context. This ties my individual profile to institutional priorities and the unique teaching environment, ensuring a tailored position-fit statement of about 80 words that is professional yet engaging and fully integrated with both UCD and the Economics Department."
ucd_2,"Aligning closely with UCD's commitment to innovation and inclusivity, my research expands empirical microeconomics by integrating cultural analysis with economic behavior, a perspective that complements the UCD Economics Department's strengths. For instance, by applying generative AI to understand media's impact on labor markets, as demonstrated in my job market paper, I contribute to interdisciplinary scholarship that pushes methodological boundaries. Additionally, my mentoring experience and dedication to diverse learners resonate with UCD’s mission to foster educational access and engage a broad community throughout their academic journey.","I crafted a paragraph emphasizing the fit between the candidate's research focus and UCD’s values of innovation, interdisciplinarity, and inclusivity. I linked the use of AI in cultural analysis to UCD’s boundary-breaking research goals and the department’s empirical microeconomics strengths, mentioning the job market paper as an example. I also highlighted the candidate's mentoring experience to align with UCD’s commitment to educational access and diversity, ensuring the tone remained professional yet engaging."
vienna,"My research aligns closely with the University of Vienna's commitment to ethical inquiry and interdisciplinary excellence. By utilizing generative AI to analyze cultural representations in media, I contribute to understanding economic behavior through a humane and rigorous approach, reflecting the department’s focus on fairness and identity. My method complements ongoing work on narratives and marginalization, such as that by Professor Wieland Müller. This synergy underscores my enthusiasm for collaborating within the department’s rich international environment, advancing applied microeconomic research with ethical rigor.","I crafted a paragraph that highlights alignment with the University of Vienna's ethical research values and interdisciplinary focus, directly referencing the Economics Department's strengths in narratives, fairness, and identity. Drawing on my generative AI approach to cultural values ties to the department's interests and the institution's Ethics Committee mandate. I underscored collaboration and international engagement to fit the department’s global character and excellence tradition, making the paragraph a seamless integration into the existing cover letter start."
vienna_econ,"I am particularly drawn to WU Vienna's Department of Economics because of its commitment to integrating cutting-edge data science applications with rigorous economic research. My innovative use of generative AI to decode cultural values and analyze their impacts on economic behavior aligns well with the Department’s emphasis on the economics of digitalization and behavioral economics. For instance, my job market paper demonstrates how media representations influence female labor supply, complementing ongoing research by faculty like Martin Halla on gender norms. Additionally, my experience mentoring diverse student groups and engaging in interdisciplinary methods reflects WU’s dedication to fostering inclusive teaching and collaborative research environments.","I incorporated explicit references to the Department's strengths and research pillars, specifically highlighting economics of digitalization and behavioral economics to show direct alignment with the candidate's research on generative AI and media economics. I connected the candidate's job market paper on female labor participation with the work of a potential faculty collaborator, Martin Halla, to emphasize research fit. I also underscored the candidate's mentoring experience and interdisciplinary approach to mirror the institution’s values around teaching excellence and innovation. This tailored paragraph sits right after the BASE COVER LETTER START to demonstrate a clear, compelling fit with the institution's research culture and mission."
carlo_alberto,"Collegio Carlo Alberto's commitment to innovative economic research and interdisciplinary collaboration aligns closely with my work at the intersection of culture and economic behavior, especially utilizing AI-driven methodologies. My job market paper on labor force participation highlights a deep engagement with applied empirical economics, complementing the department's strengths. Furthermore, my extensive teaching experience across micro and macro courses equips me to contribute effectively to the department’s instructional mission. I also value service and leadership, demonstrated by my presidency of the Economics Graduate Club, which matches the collegio’s collaborative culture.","I integrated the applicant's research focus on cultural values and economic behavior with Collegio Carlo Alberto's emphasis on innovative and empirical economics, highlighting the applicant's use of AI as a technological frontier. I reinforced teaching and service experiences to align with typical institutional priorities. The resulting paragraph connects specific examples from the applicant's background to the institution's values and department context, making a concise, focused case for fit."
coppen_postdoc,"My research aligns strongly with the Copenhagen Business School Department of Economics' dedication to innovative, interdisciplinary approaches that address pressing societal challenges. By leveraging generative AI to decode cultural influences on economic behavior, I complement CBS's mission to transform society through business education and research. For instance, my work on media impact on labor participation illustrates practical applications of economic analysis to promote equality and diversity, resonating with the department's collaborative ethos and focus on empirical rigor. I am excited to contribute to CBS's vibrant intellectual community by integrating data science with behavioral economics to enrich large-scale datasets analyses.","I reviewed the CBS institution values emphasizing interdisciplinary research, societal impact, and collaboration. CBS's Economics department focuses on empirical rigor and ambitious novel questions aligned with behavioral economics and subjective well-being. I integrated these themes by emphasizing how my AI-driven research aligns with CBS's mission to transform society, highlighting my empirical paper on labor participation as an example of advancing diversity and equality, which matches CBS's values. I also stressed collaboration and large-scale data work to mirror the department's research focus, ensuring the added paragraph fits organically after the base cover letter start in an academic tone without bullet points or hyphens."
free_belgium,"My research aligns closely with DULBEA's commitment to applying rigorous empirical methods to pressing societal issues, such as labor and gender economics. For example, my job market paper uses advanced econometric techniques to identify causal effects of media on women's labor force participation, contributing to understanding labor dynamics and gender empowerment. Teaching and mentoring have also been integral to my academic experience, preparing me to engage effectively with diverse student populations. This synergy with DULBEA’s focus on policy-relevant research and collaborative environment positions me well to contribute to and benefit from the center’s excellence in applied economics.","I incorporated specific references to DULBEA's focus areas such as labor economics and gender, highlighting my paper on telenovelas and female labor force participation to demonstrate fit with the department's research themes. I emphasized my use of advanced econometric methods to align with their methodological strengths. I also referenced my teaching and mentoring experience to reflect the department's value on teaching and collaboration. The paragraph maintains a scholarly yet engaging tone compatible with the existing cover letter text, succinctly linking my background to the institution’s values and research focus."
illes,"My research agenda aligns seamlessly with the Universitat de les Illes Balears’ dedication to excellence and innovation in economics, particularly within applied fields like environmental economics and tourism. By leveraging advanced AI techniques to study cultural influences on economic behavior, I contribute to the Department's collaborative and interdisciplinary ethos, exemplified by my award-winning research fellowship. My experience mentoring a diverse student body mirrors the institution's commitment to multilingual learning and cultural diversity, while my active engagement in research communities prepares me to support the department’s vibrant seminar culture and international outlook.","I tailored the paragraph to showcase how the candidate’s innovative use of AI in economic research fits the department's emphasis on applied economics, collaboration, and innovation. I highlighted the awarded research fellowship to demonstrate research excellence and interdisciplinary engagement valued by the institution. I connected the candidate's mentoring experience to the university’s promotion of multilingualism and cultural diversity. Finally, I emphasized readiness to participate in the department's seminar culture and networking, aligning with its strong international perspective and collaborative environment."
masaryk,"My research aligns closely with Masaryk University's Economics Department's strong empirical focus on labor and behavioral economics. For example, my job market paper's investigation of how telenovela portrayals influence women's labor force participation complements the department's emphasis on migration and discrimination, adding a cultural dimension to labor studies. Additionally, my use of advanced AI methods to analyze media representations resonates with the department's collaborative environment bridging empirical microeconomics and psychology, exemplified by Matteo M. Marini's work. This interdisciplinary approach enhances Masaryk University’s commitment to innovative research methodologies, further supported by my experience mentoring diverse student groups, reflecting the institution's dedication to inclusive academic development.","I tailored the new paragraph to highlight the strong empirical labor and behavioral economics themes at Masaryk University, directly linking my research on media's impact on labor force participation to the department's focus areas. I emphasized the use of novel AI methods to resonate with the department's interdisciplinary collaboration between empirical economics and psychology, aligning with Matteo M. Marini’s work. I also incorporated my mentoring experience to reflect the institution's value on inclusive teaching and academic community, ensuring the paragraph is concise, professional, and integrates both institutional values and department context."
ubse,"My research aligns closely with the UB School of Economics commitment to internationally excellent research and postgraduate education, particularly within the Behaviour, Games and Risk cluster. By leveraging generative AI methods to analyze culturally embedded economic behaviors, I introduce innovative quantitative tools that complement the department’s empirical strengths. Additionally, my experience mentoring diverse students, including international undergraduates, reflects the School’s interactive teaching ethos and its support for global student engagement. Collaborating with UB faculty like Goonj Mohan could foster interdisciplinary projects at the intersection of media and economics, furthering the School’s societal outreach mission.","I crafted a position-fit paragraph that highlights how the candidate's research focus on economic behavior through entertainment media integrates with the UB Economics School's key areas, especially Behaviour, Games and Risk. I incorporated their expertise in AI tools to underline the alignment with innovative, internationally recognized research values. The teaching experience with diverse students illustrates fit with the institution's emphasis on high-quality postgraduate education. Mentioning collaboration potential with a known UB faculty member signals an understanding of the department's collaborative culture and research institutes, ensuring a tailored and relevant addition to the base cover letter text."
new_mex,"My research aligns closely with the University of New Mexico's mission to foster an educated and economically strong New Mexico through culturally informed development economics. By employing generative AI to analyze cultural values in media, I complement the department’s strengths in identity and cultural economics, exemplified through potential collaborations with faculty like Manuel Montoya and Kira Villa. My Dedman College Interdisciplinary Institute Fellowship highlights my commitment to interdisciplinary, inclusive research, while my mentorship of diverse student populations demonstrates dedication to fostering educational excellence and integrity. This synergy supports UNM’s values and the department’s emphasis on research that addresses both local and global challenges.","I incorporated UNM's institutional mission and values emphasizing cultural contributions, inclusion, and economic strength, connecting these to my research focus on cultural values and economic behavior. I tied my work to the department’s strengths in identity and cultural economics and highlighted the potential for collaboration with existing faculty. I included examples of interdisciplinary fellowship and mentoring diverse students to demonstrate fit with institutional and departmental priorities of inclusion, excellence, and community engagement. This paragraph integrates my research, teaching, and service experiences to show a strong, holistic fit with UNM and its Economics Department."
aarhus,"My research aligns closely with Aarhus University's commitment to cutting-edge econometric methods and interdisciplinary scholarship. By leveraging generative AI in empirical economic analysis, I contribute novel tools that complement the strengths of the Aarhus Center for Econometrics. My job market paper exemplifies rigorous causal identification, a cornerstone of econometric theory emphasized by the department. Additionally, my experience mentoring diverse students demonstrates dedication to fostering inclusive academic environments, resonating with the university's values. This synergy promises impactful collaborations and enrichment of Aarhus's vibrant research community.","The original cover letter focused on cultural influences on economic behavior using AI methods. To tailor it to Aarhus University and their Econometrics Center, I emphasized the econometric methodological rigor and AI-driven innovation aligning with the department's research focus. I highlighted my job market paper's causal identification to demonstrate strength in econometric theory, meeting the job criteria. I included mentoring experience to resonate with institutional emphasis on inclusivity and academic community, thus integratively reflecting Aarhus's values and economic department context."
arizona_state,"My research agenda aligns strongly with Arizona State University's commitment to innovative, interdisciplinary approaches, as exemplified by my award of the Dedman College Interdisciplinary Institute Graduate Fellowship for integrating AI with economic behavior analysis. Teaching and mentoring diverse student populations have been central to my work, including guiding both U.S. student-athletes and Chilean graduates, reflecting ASU's dedication to inclusive excellence. By applying AI tools to explore cultural drivers of economic decisions, I aim to enrich the W. P. Carey School of Business’s strengths in applied microeconomics and teaching, contributing meaningfully to ASU's mission of advancing knowledge for societal impact.","I identified ASU's core values emphasizing innovation, interdisciplinary research, inclusive excellence, and public engagement from the job ad and institution values. I incorporated examples of my interdisciplinary research fellowship and diverse mentoring experience to highlight fit with ASU's diversity and inclusion emphasis. Additionally, I linked my AI-driven economic research to the department's focus on applied microeconomics and strong teaching, enhancing their priorities. I maintained a professional yet engaging tone and matched the paragraph length to about 80 words to seamlessly integrate fit with the provided base cover letter start."
bank_itl,"My research agenda aligns deeply with the Bank of Italy's commitment to policy-relevant and data-driven economic inquiry, especially within an institution valuing collaboration and diverse perspectives. For instance, leveraging generative AI to uncover cultural influences on economic behavior exemplifies innovative approaches that can inform nuanced policy design. My experience mentoring a wide range of students complements the Bank's diverse research environment, fostering inclusive knowledge exchange. Together, these qualities position me to contribute meaningfully to the Economics Directorate's efforts to integrate cultural dimensions into economic analysis and policy advice.","I reviewed the Bank of Italy's emphasis on policy-relevant research and collaboration in a diverse environment. Because my research applies AI to economic behavior and highlights cultural impacts on labor markets and redistribution, I framed the new paragraph to showcase innovative methodology and policy relevance as key fits. I incorporated my teaching and mentoring experience to align with the institution's value of diversity and collaboration. This approach strengthens the case for my integration into the Economics Directorate's mission, highlighting both research and community contributions."
cliccs,"My commitment to interdisciplinary research aligns closely with CLICCS’s mission to investigate the socioeconomic and environmental dimensions of climate change. Drawing on my expertise in quantitative methods, demonstrated through my AI-driven analysis of cultural impacts on economic behavior, I am well-prepared to contribute to multi-wave panel surveys focused on Sub-Saharan Africa. My service leadership, exemplified by my presidency of the Economics Graduate Club, reflects my dedication to collaborative scholarship and knowledge exchange, resonating with CLICCS’s values of diversity and policy engagement. This synergy positions me to effectively advance the postdoctoral fellowship's goals.","I tailored the added paragraph to emphasize interdisciplinary research and quantitative expertise, consistent with CLICCS’s focus on climate economics and social conflict analysis. Examples from the base letter, such as AI methods and leadership roles, illustrate fit with the institution’s values of collaboration, diversity, and policy relevance. I avoided hyphens and bullet points, maintained an academic but readable tone, and kept the paragraph concise, fulfilling the requirement for an approximately 80-word statement that integrates research, service, and institutional priorities."
ditella_gov,"Aligned with Universidad Torcuato Di Tella’s dedication to rigorous quantitative research and interdisciplinary collaboration, my work harnesses AI to deepen our understanding of cultural influences on economic decisions, bridging econometrics with behavioral insights. My experience mentoring a diverse student body, including Latin American undergraduates, complements UTDT's emphasis on inclusive teaching and thesis supervision. Furthermore, my research resonates with the department's focus on applied microeconomics in labor and behavioral fields, as exemplified by my job market paper on telenovelas impacting women's labor participation, situating my scholarship within UTDT’s vibrant academic community.","I tailored the paragraph to emphasize strengths that align with UTDT's specified values and the Economics Department's focus areas. Given the institution's preference for applied microeconomics, strong quantitative skills, and interdisciplinary work, I highlighted my AI-driven research methods and their behavioral economics applications as a demonstration of technical prowess and theoretical relevance. To reflect UTDT's value on inclusive education and mentorship, I incorporated my diverse teaching experience. Lastly, by connecting my job market paper's labor economics angle to the department’s priorities, I underscored the direct research fit, making the paragraph cohesive with both the base letter and the institution's context."
gigas,"My research agenda directly aligns with GIGA's commitment to understanding the economic and political underpinnings of inclusive and sustainable development in its key study regions. By employing advanced quantitative methods and AI-driven approaches to analyze cultural influences on economic behavior, I contribute to interdisciplinary and innovative research practices valued by both GIGA and its Economics Department. For example, my job market paper reveals how media narratives affect labor market outcomes, offering insights relevant to policy dialogues around labor and gender equality, which mirrors GIGA's focus on policy exchange and knowledge transfer. Additionally, my experience mentoring a diverse student body reflects my dedication to fostering inclusion and diversity, pivotal to GIGA's institutional values.","I incorporated explicit references to GIGA's research focus on inclusive and sustainable development, as well as its emphasis on policy exchange and diversity. I linked my AI-driven quantitative research methods and culturally grounded economic analysis to the institution's innovative and interdisciplinary stance. I showcased relevant examples from my job market paper and mentoring work to illustrate alignment with both the department's research emphasis and institutional values, ensuring the paragraph is concise, professional, and engaging while maintaining an academic tone."
ias_vienna,"My research aligns closely with the Institute for Advanced Studies Vienna's dedication to conducting impactful economic research with societal relevance, particularly in public finance and labor economics. For instance, my job market paper leverages causal inference to analyze how media representations influence women's labor participation, addressing labor market dynamics central to the department's interests. Additionally, by integrating generative AI tools, I contribute to advancing quantitative methodologies, a priority at IAS. This combination of innovative tools and applied focus fits well with the department's collaborative ethos and its commitment to producing research that informs public decision-making.","I created a new paragraph that explicitly connects the applicant's research on economic behavior shaped by media—specifically women's labor participation—to the IAS Vienna's focus on applied economics in labor and public finance, as mentioned in the job ad. I highlighted the methodological innovation with generative AI as relevant to the department's emphasis on quantitative methods. The paragraph also referenced societal impact and engagement with decision-makers, reflecting IAS values and department goals. I avoided bullet points and hyphens, kept a professional and accessible tone, and ensured the paragraph was approximately 80 words as requested."
magdeburg,"My interdisciplinary research aligns seamlessly with Otto von Guericke University Magdeburg's commitment to innovative and empirical approaches to labor economics. By employing generative AI to analyze cultural influences on economic behavior, my work complements the department’s emphasis on data-driven microeconomic methods. For instance, my job market paper provides empirical causal evidence on labor force participation influenced by media exposure, reflecting strong empirical research skills relevant to labor market outcomes. Additionally, my extensive teaching experience across undergraduate and graduate courses prepares me to contribute effectively to the Bachelor's and Master's programs.","I expanded the original cover letter by incorporating the institution's values of innovation and empirical research, specifically linking my AI-driven methodology and empirical findings to the department’s focus on labor economics and microeconomic data-driven research. I highlighted my teaching experience to align with their teaching requirements. I avoided hyphens and bullet points as instructed, ensuring the paragraph remains professional and concise while directly addressing the job advertisement and institution context."
nse,"My research aligns closely with the Norwegian School of Economics' commitment to advancing labour economics through innovative and policy-relevant inquiry, particularly within the FAIR Centre of Excellence. By integrating AI-driven analysis with labour market themes such as gender roles and intergenerational mobility, as evidenced in my job market paper on women's labour participation influenced by media, I contribute fresh perspectives that complement NHH’s focus on sustainable care systems and inequality. My international background and dedication to inclusive mentorship further mirror NHH’s supportive academic culture and commitment to diversity.","I added a paragraph that explicitly links my research on cultural influences in labour economics to NHH's FAIR Centre themes, emphasizing the fit with intergenerational mobility and sustainable care systems. I included an example from my job market paper illustrating the relevance to gender roles in the labour market. I highlighted my use of AI as a novel tool aligned with their innovation values and stressed my international experience and mentoring to reflect the institution's inclusive environment. This approach integrates institution and department priorities into the letter professionally and concisely."
surrey,"My research aligns well with the University of Surrey's commitment to impactful, high-quality scholarship and collaborative engagement. By employing advanced AI methods to analyze cultural influences on economic behavior, I contribute a novel perspective that complements Surrey's strength in applied macroeconomics. My dedication to mentoring is evident in my experience supporting diverse learners from undergraduate to graduate levels, fostering inclusive academic environments. Additionally, my engagement with interdisciplinary methodologies reflects Surrey's valuing of innovative, cross-disciplinary approaches, as demonstrated by my award-winning fellowship recognizing such work. I am eager to advance the department's research and teaching missions while promoting equity and inclusion.","To tailor the paragraph for the University of Surrey Economics Department, I highlighted my research's fit with their emphasis on high-impact applied macroeconomic research complemented by emerging technological methods like AI. I emphasized my mentoring and teaching experience to align with their commitment to student engagement and diverse support. I incorporated interdisciplinary research recognition consistent with institutional values favoring innovation. This approach integrated my research and teaching narratives with the University's focus areas and inclusive culture, keeping the tone professional and engaging while respecting the requested length constraints."
texas_tech,"My interdisciplinary research agenda aligns closely with Texas Tech University’s commitment to innovation and practical impact, as evidenced by my use of AI to uncover cultural influences on economic behavior, a novel approach fostering collaboration across data science and economics. This synergy supports the College’s focus on data-driven business applications and complements the Economics Department’s emphasis on empirical analysis and societal relevance. Additionally, my dedication to inclusive mentorship, demonstrated through my extensive teaching and tutoring experience with diverse student groups, echoes Texas Tech’s values of student engagement and community service.","I crafted a paragraph that emphasizes interdisciplinary research and practical impact, aligning with Texas Tech's focus on AI and data science applications in business. I highlighted my use of AI methods in economic research to demonstrate fit with the department’s empirical and culturally informed approach. I also connected my broad teaching and mentorship experience to the institution’s commitment to student engagement and service, maintaining a professional and engaging tone while keeping the content concise and directly relevant to the job and institutional context."
torino,"My research aligns closely with Università degli Studi di Torino's commitment to advancing rigorous economic analysis through innovative methodologies. By leveraging generative AI to explore cultural influences on labor market outcomes, my work complements the Department of Economics' focus on applied and interdisciplinary research. For instance, my job market paper demonstrates causal links between media representation and women's labor participation, highlighting key labor economics issues relevant to Turin's urban and migration contexts. Furthermore, my experience assembling large, novel datasets and presenting findings at international conferences prepares me to contribute effectively to the department's collaborative environment and academic activities such as ESOMAS and Collegio Carlo Alberto.","I recognized the university's emphasis on applied economics fields such as labor and urban economics and its expectation for collaborative research and international engagement. I integrated this context and institution values by emphasizing methodological innovation with AI and interdisciplinary approaches directly tied to applied labor economics. I cited my job market paper as evidence of fit with labor economics themes relevant to the department's focus areas. I also incorporated my ability to assemble large datasets and experience presenting at international conferences as key strengths addressing the postdoc's expectations and to contribute to academic activities at ESOMAS and Collegio Carlo Alberto, embedding institutional fit and departmental relevance to make the letter more compelling."
